Candidate_ID,Gender,Age,Location,Highest_Degree,Specialization,CGPA,Experience_Years,Current_Role,Preferred_Job_Title,Industry,Company_Name,Current_Salary_CNY_K,Expected_Salary_CNY_K,Preferred_Work_Mode,Career_Level,Technical_Skills,Certifications,Communication_Score,Leadership_Score,Problem_Solving_Score,Resume_Score,Job_Applications_Count,Interview_Attempts,Recruiter_Rating,Target_Category
CHN_CND_01333,Female,31,Xi'an,MBA,Finance,6.88,19.5,HR Manager,Backend Developer,Manufacturing,NetEase,28.3,42.13,Remote,Mid,"Data Analysis, Machine Learning, TensorFlow, Python, Power BI, Kubernetes, Leadership, Java","Scrum Master, Alibaba Cloud Certification, PMP",59.46,80.85,88.97,78.34,24,0,2.16,Less Suitable
CHN_CND_01334,Female,25,Shenzhen,Associate Degree,Cyber Security,6.38,2.6,Data Analyst,Security Engineer,Information Technology,Alibaba,25.85,36.64,Remote,Entry,"Python, PyTorch, Data Analysis, Deep Learning, Communication, NLP, Kubernetes, Docker",Cisco,56.36,53.08,99.8,69.35,44,7,2.45,Highly Suitable
CHN_CND_01335,Male,39,Hangzhou,Associate Degree,Data Science,9.18,4.4,AI Engineer,HR Specialist,Healthcare,Alibaba,33.91,46.63,Hybrid,Mid,"Tableau, Data Analysis, Alibaba Cloud, Cyber Security, Python","Cisco, PMP, Huawei HCIA",89.71,91.19,60.57,74.11,26,5,3.52,Moderately Suitable
CHN_CND_01336,Male,25,Wuhan,Diploma,Cyber Security,7.05,18.6,Cloud Engineer,System Analyst,Healthcare,Baidu,31.44,42.15,Remote,Entry,"TensorFlow, Alibaba Cloud, SQL, Leadership","Tencent Cloud, Alibaba Cloud Certification",70.51,85.49,75.64,96.54,3,1,2.35,Moderately Suitable
CHN_CND_01337,Male,44,Chengdu,Diploma,Software Engineering,7.54,13.3,Data Analyst,Data Scientist,Information Technology,Tencent,41.66,46.86,Remote,Entry,"Java, Alibaba Cloud, Communication, PyTorch",Tencent Cloud,84.17,94.59,65.78,60.77,47,8,3.92,Moderately Suitable
CHN_CND_01338,Female,38,Shanghai,Master,Software Engineering,8.52,7.1,Cloud Engineer,HR Specialist,Manufacturing,Xiaomi,54.42,62.95,Onsite,Mid,"Cloud Computing, Deep Learning, Communication, TensorFlow, ReactJS, Tableau, Alibaba Cloud, SQL","Tencent Cloud, Oracle",60.48,70.87,93.12,60.65,40,5,2.27,Moderately Suitable
CHN_CND_01339,Female,41,Wuhan,Bachelor,Software Engineering,8.64,13.8,HR Manager,System Analyst,Telecommunications,Xiaomi,46.06,48.62,Remote,Mid,"Deep Learning, Cloud Computing, Machine Learning, Tableau, Kubernetes","Oracle, Scrum Master",70.73,56.2,71.0,59.71,21,9,2.54,Highly Suitable
CHN_CND_01340,Male,27,Hangzhou,Associate Degree,IoT Engineering,9.63,15.5,Project Manager,DevOps Engineer,Healthcare,Meituan,39.57,41.86,Hybrid,Entry,"ReactJS, Docker, Communication, Data Analysis","Scrum Master, Cisco",84.31,51.71,90.94,60.01,4,3,2.87,Moderately Suitable
CHN_CND_01341,Female,44,Wuhan,Master,Business Analytics,7.09,9.9,Cloud Engineer,System Analyst,Information Technology,Meituan,12.45,25.74,Hybrid,Mid,"SQL, Alibaba Cloud, Machine Learning, Kubernetes, Tableau, Cyber Security, Data Analysis","Huawei HCIA, Tencent Cloud",60.18,64.05,78.23,53.7,44,0,4.58,Moderately Suitable
CHN_CND_01342,Female,36,Shenzhen,MBA,Human Resources,9.59,6.6,HR Manager,Security Engineer,Telecommunications,ByteDance,28.6,38.22,Onsite,Entry,"Leadership, Power BI, Docker, Communication",PMP,69.73,53.46,67.4,59.5,40,1,2.17,Moderately Suitable
CHN_CND_01343,Male,21,Wuhan,Diploma,IoT Engineering,7.0,10.1,Software Developer,HR Specialist,Finance,ByteDance,9.7,12.6,Hybrid,Entry,"Cyber Security, ReactJS, Data Analysis, PyTorch, Alibaba Cloud","TensorFlow Developer, Huawei HCIA, Tencent Cloud",77.19,86.98,80.25,69.61,15,0,4.12,Highly Suitable
CHN_CND_01344,Female,40,Xi'an,Associate Degree,Finance,9.54,14.7,Cloud Engineer,AI Engineer,Telecommunications,Tencent,34.67,46.27,Hybrid,Senior,"Data Analysis, Deep Learning, Cyber Security, Communication, Alibaba Cloud, PyTorch, TensorFlow","Oracle, TensorFlow Developer, Scrum Master",96.05,76.76,75.58,63.28,46,9,2.83,Less Suitable
CHN_CND_01345,Male,36,Xi'an,Bachelor,Data Science,7.51,10.7,Cyber Security Analyst,System Analyst,Education,NetEase,38.26,52.08,Remote,Entry,"Cloud Computing, ReactJS, Power BI, Communication, SQL","Huawei HCIA, Tencent Cloud",96.33,82.6,95.63,91.67,19,3,2.94,Highly Suitable
CHN_CND_01346,Male,35,Beijing,Bachelor,Cloud Computing,9.45,19.0,Project Manager,Security Engineer,E-Commerce,Lenovo,57.85,69.27,Onsite,Entry,"Power BI, Deep Learning, NodeJS, PyTorch","Alibaba Cloud Certification, TensorFlow Developer",95.95,75.58,81.45,70.94,44,3,1.15,Less Suitable
CHN_CND_01347,Female,24,Guangzhou,PhD,Cloud Computing,8.79,15.7,AI Researcher,Security Engineer,Healthcare,ByteDance,25.29,34.98,Onsite,Mid,"Kubernetes, Leadership, Deep Learning, TensorFlow, PyTorch",Oracle,94.45,91.79,80.42,69.42,12,7,2.61,Highly Suitable
CHN_CND_01348,Female,39,Beijing,Master,Finance,7.68,2.1,Full Stack Developer,HR Specialist,Finance,Tencent,28.01,40.1,Remote,Senior,"Machine Learning, Kubernetes, Cloud Computing, Docker, ReactJS, TensorFlow, Data Analysis, NLP","Huawei HCIA, TensorFlow Developer, Scrum Master",66.61,70.57,80.14,99.99,47,0,1.83,Moderately Suitable
CHN_CND_01349,Male,22,Guangzhou,MBA,Cyber Security,6.57,12.8,Full Stack Developer,Data Scientist,Information Technology,Tencent,52.3,58.99,Hybrid,Entry,"Cloud Computing, ReactJS, NLP, SQL, Data Analysis, Communication, Alibaba Cloud",PMP,66.62,72.76,76.67,75.54,4,0,4.37,Highly Suitable
CHN_CND_01350,Male,29,Shanghai,Master,Cyber Security,9.33,15.9,Cloud Engineer,HR Specialist,Retail,Huawei,47.99,58.67,Hybrid,Senior,"ReactJS, Python, TensorFlow, Kubernetes, Communication, Cloud Computing","Oracle, Cisco, Scrum Master",96.96,79.0,61.87,69.93,38,4,3.6,Moderately Suitable
CHN_CND_01351,Male,23,Shanghai,Diploma,Human Resources,6.6,0.9,Full Stack Developer,Frontend Developer,Information Technology,Tencent,49.41,56.56,Hybrid,Senior,"Deep Learning, Leadership, Cyber Security, TensorFlow, Cloud Computing, Python, Data Analysis","Oracle, Alibaba Cloud Certification, Cisco",93.13,59.9,96.04,72.09,23,2,2.03,Highly Suitable
CHN_CND_01352,Female,42,Shenzhen,Bachelor,Software Engineering,6.67,10.1,Project Manager,System Analyst,Telecommunications,Xiaomi,18.56,21.44,Remote,Mid,"Kubernetes, Python, Cloud Computing, SQL",Alibaba Cloud Certification,99.22,73.43,93.37,92.44,27,0,3.83,Less Suitable
CHN_CND_01353,Male,43,Hangzhou,PhD,Business Analytics,6.71,18.1,HR Manager,System Analyst,Retail,Baidu,44.29,51.11,Remote,Entry,"SQL, Java, Communication, Cloud Computing",Huawei HCIA,96.23,55.18,77.15,65.7,42,3,2.95,Moderately Suitable
CHN_CND_01354,Female,31,Beijing,Bachelor,Business Analytics,8.84,18.3,AI Researcher,Data Scientist,Finance,NetEase,29.11,39.92,Remote,Entry,"SQL, Data Analysis, Java, Power BI, TensorFlow","Huawei HCIA, Scrum Master",84.15,95.17,61.56,54.3,39,0,4.51,Highly Suitable
CHN_CND_01355,Male,39,Shenzhen,PhD,Marketing,8.5,10.7,AI Engineer,HR Specialist,Finance,Tencent,9.05,13.11,Remote,Senior,"ReactJS, Cloud Computing, Python, PyTorch","Scrum Master, Cisco",85.85,79.13,57.17,72.27,20,6,2.82,Moderately Suitable
CHN_CND_01356,Female,24,Hangzhou,Diploma,Cyber Security,7.84,15.5,Full Stack Developer,Data Scientist,Education,Lenovo,12.37,25.94,Remote,Entry,"Alibaba Cloud, PyTorch, Power BI, SQL, Deep Learning, Cyber Security","Cisco, TensorFlow Developer",87.19,57.0,83.54,61.82,1,9,1.07,Less Suitable
CHN_CND_01357,Female,39,Beijing,Bachelor,Cyber Security,9.13,7.3,AI Engineer,DevOps Engineer,Education,ByteDance,38.17,42.68,Remote,Mid,"Cloud Computing, TensorFlow, Kubernetes, ReactJS, NodeJS, SQL, Tableau","Tencent Cloud, Alibaba Cloud Certification, Scrum Master",87.66,84.79,74.37,68.26,7,3,3.01,Less Suitable
CHN_CND_01358,Male,41,Nanjing,Associate Degree,Cloud Computing,8.04,12.3,AI Engineer,AI Engineer,Healthcare,ByteDance,9.46,23.57,Hybrid,Mid,"Machine Learning, Kubernetes, SQL, Data Analysis, Leadership, Tableau, NodeJS","Tencent Cloud, Scrum Master",52.16,67.12,53.84,69.65,25,7,2.53,Less Suitable
CHN_CND_01359,Female,36,Xi'an,PhD,IoT Engineering,6.49,18.6,Cloud Engineer,AI Engineer,Information Technology,ByteDance,19.0,28.21,Remote,Senior,"NLP, ReactJS, Cyber Security, Leadership","Cisco, TensorFlow Developer, PMP",72.36,78.5,80.28,68.28,6,5,3.62,Less Suitable
CHN_CND_01360,Male,41,Nanjing,Associate Degree,Data Science,8.18,11.9,AI Researcher,Backend Developer,Telecommunications,Xiaomi,33.55,39.5,Remote,Senior,"Data Analysis, NLP, Docker, Kubernetes, Deep Learning, Machine Learning","Oracle, Huawei HCIA",83.47,51.33,73.29,52.88,35,9,4.25,Moderately Suitable
CHN_CND_01361,Female,23,Shanghai,Master,Artificial Intelligence,8.18,10.5,Cyber Security Analyst,System Analyst,Telecommunications,Baidu,14.66,22.83,Hybrid,Entry,"Docker, Python, Leadership, Kubernetes, ReactJS, Communication, Power BI","Alibaba Cloud Certification, Scrum Master, Tencent Cloud",72.3,53.47,74.25,73.45,34,5,4.69,Less Suitable
CHN_CND_01362,Male,42,Nanjing,Master,Marketing,8.33,13.4,Software Developer,AI Engineer,E-Commerce,Xiaomi,54.51,57.25,Remote,Entry,"NLP, TensorFlow, Python, Cyber Security, Data Analysis, Deep Learning, Leadership, Cloud Computing",Oracle,78.45,51.78,75.68,80.48,31,0,3.57,Less Suitable
CHN_CND_01363,Male,30,Shenzhen,Master,Marketing,7.04,9.4,Software Developer,HR Specialist,Information Technology,Lenovo,52.62,59.07,Hybrid,Mid,"TensorFlow, Docker, Machine Learning, PyTorch",Tencent Cloud,99.24,95.56,51.45,88.54,13,5,1.11,Moderately Suitable
CHN_CND_01364,Male,31,Beijing,Associate Degree,Marketing,9.83,5.4,HR Manager,Business Consultant,Finance,Huawei,50.6,61.84,Hybrid,Entry,"Tableau, Deep Learning, Docker, Cloud Computing, Java",Oracle,85.58,70.91,84.95,99.97,5,5,1.24,Less Suitable
CHN_CND_01365,Female,25,Shenzhen,Master,Marketing,6.82,14.1,Full Stack Developer,Backend Developer,Information Technology,Xiaomi,52.24,66.65,Hybrid,Entry,"Communication, Docker, Python, Alibaba Cloud",Cisco,75.2,84.03,62.37,80.02,29,4,2.33,Less Suitable
CHN_CND_01366,Male,28,Beijing,MBA,Data Science,7.85,14.7,Full Stack Developer,HR Specialist,Manufacturing,Huawei,25.17,28.8,Hybrid,Entry,"Power BI, Cyber Security, Java, NLP, Communication, Python",Alibaba Cloud Certification,87.55,68.88,93.46,69.35,31,3,2.93,Less Suitable
CHN_CND_01367,Female,27,Shenzhen,PhD,Artificial Intelligence,7.27,6.1,Software Developer,Data Scientist,Education,Alibaba,57.48,68.77,Hybrid,Entry,"PyTorch, Tableau, TensorFlow, Leadership, Cloud Computing, Communication","PMP, Scrum Master, TensorFlow Developer",64.48,76.18,53.96,55.88,45,2,3.09,Moderately Suitable
CHN_CND_01368,Female,29,Hangzhou,Master,Finance,9.0,4.2,Full Stack Developer,AI Engineer,Manufacturing,ByteDance,12.56,16.58,Onsite,Mid,"Cyber Security, Python, Communication, NLP, TensorFlow, Alibaba Cloud, SQL",TensorFlow Developer,85.94,52.29,60.16,78.02,11,5,4.29,Moderately Suitable
CHN_CND_01369,Female,23,Tianjin,Associate Degree,Artificial Intelligence,8.12,16.4,HR Manager,DevOps Engineer,Healthcare,Lenovo,55.47,60.1,Onsite,Senior,"Docker, ReactJS, Cloud Computing, Python, Leadership, SQL, Cyber Security","Alibaba Cloud Certification, PMP, TensorFlow Developer",81.84,76.09,71.7,59.6,36,8,4.18,Moderately Suitable
CHN_CND_01370,Male,41,Guangzhou,Diploma,Cloud Computing,9.64,3.6,Business Analyst,Business Consultant,Information Technology,Tencent,36.41,39.97,Hybrid,Mid,"Kubernetes, SQL, Java, NodeJS","PMP, TensorFlow Developer",64.59,93.92,64.15,90.3,16,7,2.17,Highly Suitable
CHN_CND_01371,Male,24,Beijing,PhD,Cloud Computing,7.58,5.3,Cloud Engineer,Business Consultant,Telecommunications,Meituan,51.41,61.72,Onsite,Entry,"Data Analysis, SQL, Communication, NodeJS, ReactJS, PyTorch, Cloud Computing","Alibaba Cloud Certification, Huawei HCIA, Tencent Cloud",98.58,73.24,98.49,59.83,14,5,1.06,Less Suitable
CHN_CND_01372,Male,39,Xi'an,MBA,Software Engineering,7.52,8.5,Cloud Engineer,Backend Developer,Retail,Baidu,35.3,44.49,Remote,Mid,"Kubernetes, Cloud Computing, Leadership, ReactJS, NLP, NodeJS, Data Analysis, Communication",Cisco,99.91,98.83,98.09,98.95,6,4,4.57,Less Suitable
CHN_CND_01373,Female,39,Chengdu,Master,Finance,6.61,10.9,Full Stack Developer,Data Scientist,Manufacturing,Lenovo,32.63,47.04,Hybrid,Mid,"Java, Leadership, SQL, NLP","Tencent Cloud, Scrum Master, Alibaba Cloud Certification",59.46,90.4,63.04,89.96,47,3,1.13,Moderately Suitable
CHN_CND_01374,Female,26,Shenzhen,MBA,Human Resources,9.77,11.7,Data Analyst,Frontend Developer,Education,Huawei,24.48,34.42,Onsite,Entry,"ReactJS, Python, Kubernetes, Machine Learning, Power BI, Cloud Computing","Alibaba Cloud Certification, Huawei HCIA",83.54,68.13,96.79,78.28,36,4,4.33,Less Suitable
CHN_CND_01375,Male,40,Xi'an,Diploma,Cyber Security,6.61,16.8,Data Analyst,HR Specialist,Information Technology,Baidu,56.7,62.83,Onsite,Mid,"NodeJS, Cloud Computing, Docker, Machine Learning, Communication, Data Analysis",Cisco,53.69,86.92,89.76,70.47,20,2,4.82,Moderately Suitable
CHN_CND_01376,Male,31,Shenzhen,Bachelor,Cloud Computing,7.59,15.0,AI Engineer,Security Engineer,E-Commerce,Lenovo,27.51,35.83,Remote,Entry,"NodeJS, SQL, NLP, Machine Learning, TensorFlow","Oracle, Huawei HCIA",82.53,67.81,98.19,96.81,31,0,3.15,Moderately Suitable
CHN_CND_01377,Male,21,Shenzhen,MBA,Artificial Intelligence,7.34,8.0,Cloud Engineer,Data Scientist,Education,Meituan,32.98,47.65,Remote,Senior,"ReactJS, Machine Learning, Kubernetes, Cyber Security, Deep Learning","Alibaba Cloud Certification, TensorFlow Developer",82.41,69.63,94.71,92.34,15,3,3.77,Highly Suitable
CHN_CND_01378,Male,40,Shanghai,PhD,Cyber Security,9.86,4.4,Cloud Engineer,Frontend Developer,Manufacturing,Meituan,40.53,47.63,Remote,Mid,"Cyber Security, Docker, Python, Machine Learning, PyTorch, NodeJS","Huawei HCIA, Cisco",73.94,61.42,69.09,82.69,5,3,3.41,Less Suitable
CHN_CND_01379,Female,22,Shenzhen,Master,Business Analytics,8.12,8.7,Cyber Security Analyst,HR Specialist,E-Commerce,Tencent,25.43,31.8,Onsite,Senior,"SQL, Java, Python, ReactJS, Cyber Security, NodeJS, Docker","Cisco, TensorFlow Developer, Alibaba Cloud Certification",59.6,76.87,63.95,64.45,4,2,1.12,Moderately Suitable
CHN_CND_01380,Female,34,Guangzhou,Master,Cyber Security,8.91,15.1,AI Engineer,Security Engineer,E-Commerce,NetEase,38.48,50.66,Onsite,Entry,"NodeJS, Cloud Computing, Python, NLP, PyTorch, TensorFlow",Oracle,52.53,94.63,61.35,77.67,7,5,1.67,Moderately Suitable
CHN_CND_01381,Female,29,Chengdu,Master,IoT Engineering,6.74,5.5,AI Engineer,Data Scientist,E-Commerce,NetEase,25.46,35.77,Hybrid,Mid,"Kubernetes, Cloud Computing, NLP, ReactJS, Communication, Power BI",Huawei HCIA,95.64,73.31,66.28,88.28,16,8,2.73,Less Suitable
CHN_CND_01382,Male,32,Tianjin,Master,Marketing,6.59,6.8,AI Engineer,DevOps Engineer,E-Commerce,Lenovo,25.53,27.94,Remote,Mid,"Alibaba Cloud, Java, Docker, Machine Learning, Power BI, NodeJS, Kubernetes","Huawei HCIA, Scrum Master",57.09,99.43,51.11,58.35,42,2,3.51,Less Suitable
CHN_CND_01383,Male,35,Wuhan,Diploma,Marketing,9.58,0.2,AI Researcher,AI Engineer,Telecommunications,NetEase,33.41,43.78,Onsite,Mid,"NodeJS, Java, PyTorch, Cyber Security",Huawei HCIA,69.07,88.26,79.88,96.35,10,8,2.28,Highly Suitable
CHN_CND_01384,Male,43,Shenzhen,Diploma,Marketing,9.29,1.0,HR Manager,System Analyst,Manufacturing,Xiaomi,15.09,18.16,Remote,Mid,"Communication, PyTorch, ReactJS, Deep Learning, Power BI, Java","Cisco, Oracle, Huawei HCIA",50.53,93.08,72.56,50.2,41,7,1.75,Highly Suitable
CHN_CND_01385,Male,38,Guangzhou,Diploma,Business Analytics,8.51,15.8,Cloud Engineer,System Analyst,Healthcare,Huawei,22.57,35.45,Onsite,Senior,"Cloud Computing, PyTorch, NodeJS, Deep Learning",Alibaba Cloud Certification,69.88,71.17,96.3,60.89,11,8,3.83,Highly Suitable
CHN_CND_01386,Female,36,Xi'an,Associate Degree,Cloud Computing,8.8,11.7,AI Engineer,Business Consultant,Education,NetEase,54.93,67.71,Hybrid,Mid,"PyTorch, Leadership, Data Analysis, Docker, Kubernetes","TensorFlow Developer, Huawei HCIA",51.63,68.68,81.59,76.11,29,4,1.58,Less Suitable
CHN_CND_01387,Male,38,Hangzhou,Associate Degree,Artificial Intelligence,9.13,18.4,Cyber Security Analyst,DevOps Engineer,Healthcare,Xiaomi,30.23,36.98,Hybrid,Mid,"Alibaba Cloud, Deep Learning, Tableau, PyTorch",Huawei HCIA,76.47,84.22,81.14,57.64,11,9,3.61,Highly Suitable
CHN_CND_01388,Male,21,Guangzhou,Diploma,Business Analytics,8.08,8.7,Cyber Security Analyst,DevOps Engineer,Telecommunications,Meituan,52.47,56.78,Hybrid,Mid,"NLP, Communication, Docker, SQL, PyTorch, ReactJS, Tableau","Cisco, Tencent Cloud",67.81,56.21,52.5,77.79,30,7,1.41,Moderately Suitable
CHN_CND_01389,Male,23,Beijing,MBA,Finance,7.39,3.0,Software Developer,DevOps Engineer,Information Technology,Xiaomi,28.83,37.11,Onsite,Entry,"NLP, Tableau, Cloud Computing, Data Analysis, Machine Learning, SQL, PyTorch, Kubernetes","Oracle, Cisco, Tencent Cloud",66.11,84.32,60.79,85.47,12,1,1.65,Less Suitable
CHN_CND_01390,Male,32,Nanjing,Diploma,Human Resources,8.4,1.4,Software Developer,Frontend Developer,Manufacturing,Alibaba,52.95,58.66,Onsite,Mid,"Alibaba Cloud, Kubernetes, Cyber Security, NodeJS, TensorFlow, SQL, Data Analysis","Alibaba Cloud Certification, PMP, TensorFlow Developer",98.96,79.78,86.24,72.27,17,2,3.8,Less Suitable
CHN_CND_01391,Female,34,Beijing,Master,Software Engineering,8.33,17.2,Cloud Engineer,HR Specialist,E-Commerce,NetEase,16.2,24.89,Onsite,Senior,"Leadership, NodeJS, PyTorch, SQL, Cyber Security","Huawei HCIA, Tencent Cloud, TensorFlow Developer",72.88,67.04,73.39,65.57,10,3,2.44,Less Suitable
CHN_CND_01392,Male,44,Xi'an,MBA,Artificial Intelligence,6.76,4.8,AI Researcher,AI Engineer,Education,Huawei,59.41,67.92,Onsite,Senior,"Cloud Computing, Docker, Power BI, NLP",Cisco,73.85,93.32,51.09,83.98,4,3,1.68,Less Suitable
CHN_CND_01393,Male,21,Beijing,PhD,Cloud Computing,8.93,7.5,Business Analyst,Data Scientist,Telecommunications,NetEase,55.28,67.54,Hybrid,Senior,"SQL, Cloud Computing, NLP, PyTorch, Communication",Scrum Master,98.55,68.31,80.55,95.5,37,3,3.25,Moderately Suitable
CHN_CND_01394,Female,26,Guangzhou,Bachelor,Data Science,9.44,13.1,AI Engineer,Backend Developer,Healthcare,Alibaba,35.38,39.77,Remote,Senior,"Kubernetes, Deep Learning, Data Analysis, Communication","Tencent Cloud, PMP, Oracle",67.16,69.37,83.62,74.44,40,8,2.55,Less Suitable
CHN_CND_01395,Female,43,Nanjing,Associate Degree,IoT Engineering,9.33,14.5,Cyber Security Analyst,AI Engineer,Healthcare,Lenovo,45.56,58.16,Onsite,Mid,"Cloud Computing, Tableau, Leadership, PyTorch, Kubernetes, Data Analysis, ReactJS, Power BI","TensorFlow Developer, Huawei HCIA, PMP",53.86,67.16,84.36,74.93,9,8,4.01,Moderately Suitable
CHN_CND_01396,Female,43,Tianjin,Master,Artificial Intelligence,8.42,9.2,Project Manager,DevOps Engineer,Telecommunications,JD.com,18.08,24.03,Onsite,Senior,"Deep Learning, Kubernetes, Python, Alibaba Cloud","Oracle, Scrum Master, Tencent Cloud",71.3,94.47,61.74,53.65,3,9,2.46,Highly Suitable
CHN_CND_01397,Female,28,Beijing,Associate Degree,Artificial Intelligence,6.73,15.3,AI Engineer,Data Scientist,Manufacturing,JD.com,27.72,35.94,Hybrid,Entry,"Deep Learning, PyTorch, Leadership, Docker",TensorFlow Developer,64.6,88.91,94.7,86.22,11,0,1.35,Moderately Suitable
CHN_CND_01398,Male,28,Beijing,MBA,Artificial Intelligence,9.87,5.8,HR Manager,Frontend Developer,Finance,ByteDance,50.36,56.13,Hybrid,Mid,"Tableau, Java, Cyber Security, ReactJS, Deep Learning, Leadership","Alibaba Cloud Certification, Tencent Cloud, PMP",90.82,85.4,53.07,95.22,17,3,1.92,Less Suitable
CHN_CND_01399,Female,38,Chengdu,MBA,Marketing,6.34,14.2,Data Analyst,Frontend Developer,Information Technology,Meituan,35.43,44.12,Onsite,Entry,"SQL, Deep Learning, Alibaba Cloud, ReactJS, TensorFlow, PyTorch","TensorFlow Developer, Scrum Master, Tencent Cloud",82.79,95.56,54.66,63.18,22,3,3.19,Highly Suitable
CHN_CND_01400,Male,27,Tianjin,Bachelor,Software Engineering,7.17,10.7,AI Researcher,Data Scientist,Telecommunications,Meituan,39.01,46.42,Onsite,Senior,"Tableau, Alibaba Cloud, Kubernetes, Cloud Computing, NLP, Java, Communication","Oracle, Alibaba Cloud Certification",52.43,87.21,87.3,83.54,9,5,1.97,Less Suitable
CHN_CND_01401,Female,22,Shanghai,Bachelor,IoT Engineering,8.99,4.8,Full Stack Developer,Business Consultant,Telecommunications,NetEase,16.77,23.9,Hybrid,Senior,"Power BI, TensorFlow, Data Analysis, SQL, ReactJS","PMP, TensorFlow Developer",96.94,71.37,88.71,73.52,17,3,3.96,Less Suitable
CHN_CND_01402,Female,27,Xi'an,Master,Business Analytics,9.11,18.2,Cloud Engineer,HR Specialist,Manufacturing,Lenovo,35.42,40.27,Remote,Senior,"Deep Learning, NodeJS, Machine Learning, Data Analysis, SQL, Communication, Tableau, Python","Cisco, PMP, Alibaba Cloud Certification",60.69,63.36,61.66,75.75,25,6,1.62,Moderately Suitable
CHN_CND_01403,Female,26,Shenzhen,Diploma,Finance,6.76,17.5,Software Developer,Data Scientist,E-Commerce,NetEase,37.67,51.09,Hybrid,Senior,"Alibaba Cloud, NLP, PyTorch, Docker, Communication, Machine Learning, TensorFlow",Tencent Cloud,58.35,78.78,73.17,83.01,14,1,4.77,Highly Suitable
CHN_CND_01404,Male,26,Beijing,Master,Artificial Intelligence,9.84,8.0,Software Developer,System Analyst,Manufacturing,Huawei,40.96,54.14,Remote,Mid,"Alibaba Cloud, Cyber Security, Leadership, Data Analysis","Scrum Master, Oracle",75.19,72.79,53.79,50.64,44,1,3.44,Highly Suitable
CHN_CND_01405,Male,35,Shenzhen,MBA,Software Engineering,6.51,13.2,Project Manager,DevOps Engineer,Retail,Xiaomi,13.94,19.72,Remote,Entry,"Kubernetes, Data Analysis, Cyber Security, Communication, Leadership, Machine Learning, Java","Cisco, PMP, Scrum Master",92.15,87.35,60.08,67.07,10,2,3.38,Highly Suitable
CHN_CND_01406,Male,33,Nanjing,Diploma,Human Resources,6.51,0.9,AI Researcher,Data Scientist,Finance,Lenovo,35.86,47.04,Hybrid,Entry,"NLP, Deep Learning, Python, Power BI, PyTorch, NodeJS, Docker, Cyber Security","Scrum Master, PMP, Huawei HCIA",81.95,73.85,99.37,85.87,38,8,4.99,Moderately Suitable
